	score	direction	p_value	q_value	n_permutations	at_permutation_floor
COG0274	0.4884075122742308	dairy	0.22192778072219277	0.5826288361653992	100000	False
COG0275	0.6798925464611799	meat	0.15173848261517384	0.5127064008789163	100000	False
COG0276	0.4267958530519506	meat	0.3364366356336437	0.6739415752967015	100000	False
COG0277	0.0466635786483918	meat	0.9019309806901931	0.9643205319249298	100000	False
COG0279	0.1164761215509664	meat	0.7858821411785882	0.9187674327786577	100000	False
COG0280	0.5941978647843105	dairy	0.16408835911640884	0.5258517693227883	100000	False
COG0281	0.1880891608391456	dairy	0.6562934370656294	0.8611646521193624	100000	False
COG0282	0.1362657106777858	meat	0.7325826741732583	0.8974821399657119	100000	False
COG0283	0.1202380981628078	dairy	0.7697523024769752	0.9118116771008017	100000	False
COG0284	0.3225001392936342	meat	0.4855251447485525	0.7695118378614335	100000	False
COG0285	1.0037300152556723	meat	0.03466965330346697	0.33325519453609076	100000	False
COG0286	0.0825267505199796	meat	0.8325216747832521	0.9376723566890686	100000	False
COG0287	0.91028675938069	meat	0.07776922230777693	0.4217007702615526	100000	False
COG0288	0.5288976425460682	meat	0.25682743172568273	0.6122476483364452	100000	False
COG0289	0.4323012538427906	meat	0.34019659803401964	0.6765884625536028	100000	False
COG0290	0.5333832719973646	meat	0.26079739202607977	0.6153416234386936	100000	False
COG0291	0.1100541372456267	dairy	0.7798222017779822	0.9163018462254671	100000	False
COG0292	0.2391704424390964	meat	0.5962140378596213	0.8319844625290334	100000	False
COG0293	0.5659926238915243	meat	0.1990580094199058	0.5590643697849914	100000	False
COG0294	0.1335300624044893	dairy	0.7775122248777512	0.915485162953181	100000	False
